supermarket,product,unit_price,year,month,day,weekday,total_sale
Sains,Dolmio Lasagne Creamy White Sauce,4.6,2024,1,19,4,2
Sains,Pukka Minced Beef & Onion Pie,7.0,2024,1,19,4,1
Sains,Pringles Cheese & Onion Sharing Crisps,12.2,2024,1,19,4,1
Sains,Blue Dragon Fish Sauce,11.7,2024,1,19,4,1
Sains,Pek Chopped Pork,8.3,2024,1,19,4,1
Sains,Pip & Nut Smooth Peanut Butter,6.7,2024,1,19,4,1
Sains,Betty Crocker Red Velvet Chocolate Cake Mix,7.06,2024,1,19,4,1
Sains,Arla Protein Chocolate Flavour Pudding,8.8,2024,1,19,4,1
Sains,Maille Wholegrain Mustard,13.1,2024,1,19,4,1
Sains,Kiddylicious Banana & Pumpkin Melty Buttons,88.3,2024,1,19,4,1
Sains,Heinz Vegetable Soup,3.3,2024,1,19,4,2
Sains,Naked Blue Machine Super Smoothie,7.0,2024,1,19,4,2
Sains,Tiger Energy Drink,2.8,2024,1,19,4,1
Sains,Fanta Fruit Twist,2.45,2024,1,19,4,2
Sains,Colman's Seafood Sauce,11.0,2024,1,19,4,1
Sains,Loyd Grossman Tomato & Chilli Pasta Sauce,5.7,2024,1,19,4,1
Sains,Dorset Cereals Oat Granola Breakfast Cereal,6.0,2024,1,19,4,1
Sains,Nescafe Azera Americano Instant Coffee,39.3,2024,1,19,4,1
Sains,Bisto Best Lamb Gravy Granules,13.0,2024,1,19,4,1
Sains,Schar Gluten Free Jaffa Cakes,14.0,2024,1,19,4,1
Sains,Heinz Oxtail Soup,2.5,2024,1,19,4,1
Sains,Pukka All Day Breakfast Slice,10.3,2024,1,19,4,1
Sains,Bonne Maman Strawberry Conserve,8.9,2024,1,19,4,1
Sains,Walkers Roast Chicken Multipack Crisps,11.0,2024,1,19,4,1
Sains,Betty Crocker Chocolate Fudge Icing,7.5,2024,1,19,4,1
Sains,Rustlers All Day Breakfast Pancake Stack,15.5,2024,1,19,4,1
Sains,Dolmio Bolognese Chunky Mushroom Pasta Sauce,3.5,2024,1,19,4,1
Sains,Pringles Paprika Sharing Crisps,12.2,2024,1,19,4,1
Sains,Dairylea Cheese Spread,11.17,2024,1,19,4,2
Sains,Schweppes Tonic Water,3.1,2024,1,19,4,1
Sains,Innocent Tropical Juice,2.2,2024,1,19,4,1
Sains,M&M's Milk Chocolate Bites Pouch Bag,13.2,2024,1,19,4,1
Sains,Blue Dragon Hoisin & Garlic Stir Fry Sauce,6.2,2024,1,19,4,1
Sains,Ginsters Philly Cheese Steak Bake,8.5,2024,1,19,4,1
Sains,Maynards Bassetts Wine Gums,8.5,2024,1,19,4,2
Sains,Batchelors Original Mushy Peas,1.67,2024,1,19,4,1
Sains,Bisto Onion Gravy Granules,10.5,2024,1,19,4,1
Sains,Pukka Vegan Sausage Roll,13.46,2024,1,19,4,1
Sains,Cadbury Dairy Milk Caramel Chocolate Bar,11.2,2024,1,19,4,2
Sains,Black Sheep Ale,4.0,2024,1,19,4,1
Sains,Covonia Dry & Tickly Cough Linctus,25.0,2024,1,19,4,2
Sains,Pringles Sour Cream & Onion Sharing Crisps,12.2,2024,1,19,4,1
Sains,Colman's Tartare Sauce,11.8,2024,1,19,4,1
Sains,Bonne Maman Apricot Conserve,8.9,2024,1,19,4,1
Sains,Prymat Chicken Seasoning,13.3,2024,1,19,4,1
Sains,Betty Crocker Tempting Chocolate Cake Mix,7.1,2024,1,19,4,1
Sains,Heinz Lentil & Bacon Soup,2.5,2024,1,19,4,1
Sains,Deep Heat Muscle Rescue Heat Spray,69.0,2024,1,19,4,1
Sains,Ginsters Chicken Tikka Slice,7.4,2024,1,19,4,1
Sains,Heinz Minestrone Soup,4.3,2024,1,19,4,1
Sains,Ginsters Peppered Steak Slice,7.4,2024,1,19,4,1
Sains,Walkers Cheese & Onion Multipack Crisps,11.0,2024,1,19,4,1
Sains,Pringles Prawn Cocktail Sharing Crisps,12.2,2024,1,19,4,1
Sains,Lee Kum Kee Premium Dark Soy Sauce,4.6,2024,1,19,4,1
Sains,HP Brown Sauce,9.0,2024,1,19,4,1
Sains,Walkers Prawn Cocktail Multipack Crisps,11.0,2024,1,19,4,1
Sains,Dolmio Bolognese Smooth Tomato Pasta Sauce,3.6,2024,1,19,4,2
Sains,French's Classic Yellow Mustard,10.2,2024,1,19,4,1
Sains,Bonne Maman Wild Blueberry Conserve,9.7,2024,1,19,4,1
Sains,Felix Goody Bag Cat Treats Original Mix,20.5,2024,1,19,4,2
Sains,Pukka Steak Slice,10.3,2024,1,19,4,1
Sains,Bonne Maman Black Cherry Conserve,9.7,2024,1,19,4,1
Sains,Pringles Salt & Vinegar Sharing Crisps,12.2,2024,1,19,4,1
Sains,Tropicana Pressed Apple Fruit Juice,3.3,2024,1,19,4,1
Sains,Ginsters Chicken & Mushroom Slice,7.4,2024,1,19,4,1
Sains,Rustlers All Day Breakfast Sausage Muffin,9.7,2024,1,19,4,1
Sains,Colgate Total Advanced Deep Clean Toothpaste,18.4,2024,1,19,4,2
Sains,Haagen-Dazs Strawberry Cheesecake Ice Cream,11.6,2024,1,19,4,1
Sains,Heinz Beef Broth Soup,2.5,2024,1,19,4,1
Sains,Betty Crocker Chocolate Chip Cookie Mix,10.0,2024,1,19,4,1
Sains,Dr. Oetker Liquid Glucose,8.9,2024,1,19,4,1
Sains,McCain Potato Smiles,5.51,2024,1,19,4,1
Sains,Sudafed Blocked Nose Spray,320.0,2024,1,19,4,1
Sains,Pukka Pepperoni Pizza Slice,10.3,2024,1,19,4,1
Sains,Buxton Still Natural Mineral Water,0.5,2024,1,19,4,1
Sains,Princes Reduced Salt Corned Beef,10.3,2024,1,19,4,1
Sains,Bakers Meaty Meals Adult Small Dry Dog Food Beef,4.35,2024,1,19,4,1
Sains,Knorr Chicken Stock Cubes,15.0,2024,1,19,4,1
Sains,Quaker Oat So Simple Original Porridge Pot,21.1,2024,1,19,4,1
Sains,Filippo Berio Mild & Light Olive Oil,17.2,2024,1,19,4,1
Sains,Betty Crocker Vanilla Buttercream Style Icing,7.5,2024,1,19,4,1
Sains,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,12.8,2024,1,19,4,1
Sains,Cherry Blossom Shoe Polish Black,2.5,2024,1,19,4,1
Sains,Arla Protein Strawberry Yogurt,5.5,2024,1,19,4,1
Sains,San Pellegrino Sparkling Natural Mineral Water,1.3,2024,1,19,4,1
Sains,Heinz Spaghetti Hoops in Tomato Sauce,1.88,2024,1,19,4,1
Sains,Knorr Beef Stock Cubes,15.0,2024,1,19,4,1
Sains,Cherry Blossom Shoe Care Brush Set,4.25,2024,1,19,4,1
Sains,Paxo Sage & Onion Stuffing Mix,13.283333333333333,2024,1,18,3,3
Sains,Tiger Energy Drink,2.8,2024,1,18,3,1
Sains,Maynards Bassetts Wine Gums,8.5,2024,1,18,3,2
Sains,Shaken Udder Chocolush Milkshake,3.55,2024,1,18,3,2
Sains,Naked Strawberry & Banana Smoothie,2.7,2024,1,18,3,1
Sains,Haagen-Dazs Belgian Chocolate Ice Cream,8.2,2024,1,18,3,1
Sains,Jimmy's Iced Coffee Original,4.5,2024,1,18,3,1
Sains,Cherry Blossom Shoe Care Brush Set,4.25,2024,1,18,3,1
Sains,Quorn Vegetarian Chicken & Leek Family Pie,5.88,2024,1,18,3,1
Sains,Bakers Meaty Meals Adult Dry Dog Food Beef,2.94,2024,1,18,3,1
Sains,Peperami Original Salami,29.9,2024,1,18,3,1
Sains,French's Classic Yellow Mustard,10.2,2024,1,18,3,1
Sains,Bonne Maman Black Cherry Conserve,9.7,2024,1,18,3,1
Sains,Tilda Pure Basmati Rice,3.8,2024,1,18,3,4
Sains,Diet Pepsi Cola Bottle,3.5,2024,1,18,3,1
Sains,Jimmy's Iced Coffee Mocha,4.5,2024,1,18,3,1
Sains,Heinz Seriously Good Mayonnaise,6.466666666666666,2024,1,18,3,3
Sains,Schweppes Slimline Lemonade,1.3,2024,1,18,3,1
Sains,Red Bull Energy Drink,5.166666666666667,2024,1,18,3,3
Sains,Shaken Udder Vanillalicious Milkshake,3.55,2024,1,18,3,2
Sains,Sudocrem Antiseptic Healing Cream,33.4,2024,1,18,3,3
Sains,Savlon Antiseptic Cream,57.65,2024,1,18,3,2
Sains,Haagen-Dazs Vanilla Ice Cream,8.2,2024,1,18,3,1
Sains,Birds Eye Petits Pois,4.125,2024,1,18,3,2
Sains,Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce,6.2,2024,1,18,3,1
Sains,Coca-Cola Zero Sugar,2.6,2024,1,18,3,9
Sains,Yeo Valley Organic Strawberry Yogurt,2.8,2024,1,18,3,1
Sains,Betty Crocker Peanut Butter Brownie Mix,8.6,2024,1,18,3,1
Sains,Old Jamaica Ginger Beer,2.0,2024,1,18,3,1
Sains,Fanta Lemon,2.25,2024,1,18,3,2
Sains,Heinz Spaghetti Bolognese,5.565,2024,1,18,3,2
Sains,Pukka Vegan Chicken & Mushroom Pie,9.52,2024,1,18,3,1
Sains,Kellogg's Special K Oats & Honey Cereal,6.0,2024,1,18,3,1
Sains,McCain Crispy French Fries,3.03,2024,1,18,3,2
Sains,Heinz Tomato Ketchup,5.7333333333333325,2024,1,18,3,3
Sains,Coca-Cola Zero Sugar Cherry,3.5,2024,1,18,3,1
Sains,Fanta Orange Zero,1.2999999999999998,2024,1,18,3,2
Sains,Johnson's Soothing Vapour Bath,5.8,2024,1,18,3,1
Sains,Sterling Rolling Tobacco Essential,18.5,2024,1,18,3,1
Sains,Bisto Best Chicken Gravy Granules,12.65,2024,1,18,3,2
Sains,Lee Kum Kee Premium Dark Soy Sauce,4.6,2024,1,18,3,1
Sains,Birds Eye Garden Peas,3.616666666666666,2024,1,18,3,3
Sains,Pepsi Max Lime No Sugar Cola Cans,1.7,2024,1,18,3,1
Sains,Kiddylicious Veggie Straws,56.06666666666666,2024,1,18,3,3
Sains,Betty Crocker Chocolate Chip Cookie Mix,10.0,2024,1,18,3,1
Sains,Ambrosia Light Rice Pudding,5.9,2024,1,18,3,1
Sains,Clover Spread,3.95,2024,1,18,3,2
Sains,Bonne Maman Wild Blueberry Conserve,9.7,2024,1,18,3,1
Sains,Mr Kipling Manor House Cake,8.46,2024,1,18,3,1
Sains,Heinz Chicken Noodle Soup,2.5,2024,1,18,3,1
Sains,Laila Basmati Rice,1.9833333333333327,2024,1,18,3,3
Sains,Clover Light Spread,3.95,2024,1,18,3,2
Sains,Cofresh London Mix,4.0,2024,1,18,3,1
Sains,Bundaberg Ginger Beer,3.3,2024,1,18,3,1
Sains,Bakers Meaty Meals Adult Small Dry Dog Food Beef,4.35,2024,1,18,3,1
Sains,Bulldog Sensitive Moisturiser,66.0,2024,1,18,3,1
Sains,Heinz Beef Broth Soup,2.5,2024,1,18,3,1
Sains,Kenco Rich Instant Coffee,35.0,2024,1,18,3,2
Sains,Blue Dragon Thai Green Curry Paste,13.5,2024,1,18,3,1
Sains,Fruit Shoot Apple Kids Juice Drink,1.6,2024,1,18,3,1
Sains,Bulldog Skincare Original Shower Gel,10.0,2024,1,18,3,1
Sains,Bisto Reduced Salt Gravy Granules,11.6,2024,1,18,3,2
Sains,Heinz Seriously Good Light Mayonnaise,6.4,2024,1,18,3,3
Sains,Whole Earth Smooth Peanut Butter,5.5,2024,1,18,3,1
Sains,Dr. Oetker Liquid Glucose,8.9,2024,1,18,3,1
Sains,Dr Pepper Zero,1.2,2024,1,18,3,1
Sains,Coca-Cola Cherry,2.85,2024,1,18,3,2
Sains,Quorn Vegan Chicken Free Slices,26.0,2024,1,18,3,1
Sains,Arla Protein Blueberry Yogurt,6.3,2024,1,18,3,1
Sains,Ginsters Chicken & Bacon Pasty,10.8,2024,1,18,3,1
Sains,Vitalite Dairy Free Spread,4.0,2024,1,18,3,1
Sains,Quorn Vegetarian Steak Strips,8.33,2024,1,18,3,1
Sains,Robinsons Crushed Lime & Mint Fruit Cordial,6.0,2024,1,18,3,1
Sains,Fruit Shoot Orange Kids Juice Drink,2.275,2024,1,18,3,4
Sains,Birds Eye Supersweet Sweetcorn,4.22,2024,1,18,3,1
Sains,Walkers Salt & Vinegar Multipack Crisps,11.0,2024,1,18,3,1
Sains,Lea & Perrins Worcestershire Sauce,10.8,2024,1,18,3,2
Sains,Bisto Best Beef Gravy Granules,12.65,2024,1,18,3,2
Sains,Cadbury Dairy Milk Caramel Chocolate Bar,11.2,2024,1,18,3,2
Sains,Betty Crocker Zesty Lemon Cake Mix,7.1,2024,1,18,3,1
Sains,Gressingham Duck Fat,12.0,2024,1,18,3,1
Sains,Tropicana Pure Orange & Mango Fruit Juice,4.9,2024,1,18,3,2
Sains,Blue Dragon Sweet & Sour Stir Fry Sauce,6.2,2024,1,18,3,1
Sains,Pepsi Max Cherry No Sugar Cola Bottle,3.5,2024,1,18,3,1
Sains,Durex Play Silicone Based Perfect Glide Lubricant Gel,160.0,2024,1,18,3,1
Sains,Cadbury Dairy Milk Chocolate Bar,13.02,2024,1,18,3,5
Sains,Naked Green Machine Super Smoothie,7.0,2024,1,18,3,2
Sains,Lee Kum Kee Premium Light Soy Sauce,4.6,2024,1,18,3,1
Sains,Deliciously Ella Nutty Granola,10.0,2024,1,18,3,1
Sains,Heinz Lentil & Bacon Soup,2.5,2024,1,18,3,1
Sains,Blue Dragon Thai Red Curry Paste,13.5,2024,1,18,3,1
Sains,Fruit Shoot Summer Fruits Kids Juice Drink,2.05,2024,1,18,3,2
Sains,Cetaphil Oily Skin Cleanser,28.6,2024,1,18,3,2
Sains,Walkers Classic Variety Multipack Crisps,10.433333333333334,2024,1,18,3,3
Sains,Haagen-Dazs Salted Caramel Ice Cream,8.2,2024,1,18,3,1
Sains,Blue Dragon Satay Stir Fry Sauce,6.2,2024,1,18,3,1
Sains,Colman's Horseradish Sauce,12.5,2024,1,18,3,1
Sains,Colman's Bramley Apple Sauce,11.0,2024,1,18,3,1
Sains,Whole Earth Crunchy Peanut Butter,7.7,2024,1,18,3,2
Sains,Blue Dragon Coconut Milk,4.4,2024,1,18,3,1
Sains,Rajah Haldi Ground Turmeric,4.0,2024,1,18,3,1
Sains,Lurpak Slightly Salted Butter,8.5,2024,1,18,3,1
Sains,Aunt Bessie's Jam Roly Poly,6.7,2024,1,18,3,1
Sains,Maltesers Cake Bars,0.45,2024,1,18,3,1
Sains,Halo Top Sea Salt Caramel Ice Cream,11.1,2024,1,18,3,1
Sains,Princes Corned Beef,11.933333333333332,2024,1,18,3,3
Sains,Lyle's Golden Syrup,4.333333333333333,2024,1,18,3,3
Sains,Heinz Broccoli & Stilton Soup,4.3,2024,1,18,3,1
Sains,Bottlegreen Elderflower Cordial,8.5,2024,1,18,3,1
Sains,Ocean Spray Cranberry Classic Juice Drink,3.7,2024,1,18,3,1
Sains,Heinz Lentil Soup,4.3,2024,1,18,3,1
Sains,Pringles Smokey Bacon Sharing Crisps,12.2,2024,1,18,3,1
Sains,Morliny Frankfurters,7.0,2024,1,18,3,1
Sains,Pukka Chicken & Bacon Slice,10.3,2024,1,18,3,1
Sains,Bakers Meaty Meals Adult Dry Dog Food Chicken,2.94,2024,1,18,3,1
Sains,Properchips Barbecue Lentil Chips,20.200000000000006,2024,1,18,3,2
Sains,Salaam Basmati Rice,1.25,2024,1,18,3,1
Sains,Yeo Valley Organic Salted Butter,10.0,2024,1,18,3,1
Sains,Oust All Purpose Descaler,22.0,2024,1,18,3,1
Sains,Ben's Plant Powered Spicy Lentil Stew,6.14,2024,1,18,3,1
Sains,Tilda Kids Sunshine Vegetable Rice,8.0,2024,1,18,3,1
Sains,Peperami Pizza Buns Original,17.5,2024,1,18,3,1
Sains,Princes Reduced Salt Corned Beef,10.3,2024,1,18,3,1
Sains,Maggi Authentic Indian Tamarind Sauce,5.3,2024,1,18,3,1
Sains,Anchor Salted Butter,10.0,2024,1,18,3,1
Sains,Yakult Balance,7.2,2024,1,18,3,1
Sains,Goodfella's Gluten Free Margherita Pizza,11.43,2024,1,18,3,1
Sains,Fanta Orange,2.08,2024,1,18,3,5
Sains,Cetaphil Gentle Skin Cleanser,28.6,2024,1,18,3,2
Sains,Dolmio Pasta Bake Creamy Tomato Pasta Sauce,5.0,2024,1,18,3,1
Sains,Fullgreen Riced Cauliflower & Broccoli,7.5,2024,1,18,3,1
Sains,Schweppes Slimline Tonic Water,3.1,2024,1,18,3,1
Sains,Quaker Oat So Simple Original Porridge Sachets,10.0,2024,1,18,3,3
Sains,Yutaka Sushi Rice,3.4,2024,1,18,3,1
Sains,Lavazza Qualita Rossa Coffee Beans,15.0,2024,1,18,3,2
Sains,Pepsi Max No Sugar Cola Bottle,3.5,2024,1,18,3,1
Sains,Cape Herb & Spice Rub Louisiana Cajun Seasoning,35.0,2024,1,18,3,1
Sains,Heinz Spring Vegetable Soup,4.3,2024,1,18,3,1
Sains,Heinz Spicy Parsnip Soup,4.3,2024,1,18,3,1
Sains,Bisto Chicken Gravy Granules,11.066666666666668,2024,1,18,3,3
Sains,Loyd Grossman Tomato & Basil Pasta Sauce,5.7,2024,1,18,3,1
Sains,Wagamama Katsu Curry Meal Kit,18.4,2024,1,18,3,1
Sains,Relentless Origin Energy Drink,2.2,2024,1,18,3,2
Sains,Pip & Nut Crunchy Peanut Butter,6.75,2024,1,18,3,2
Sains,Kiddylicious Banana & Pumpkin Melty Buttons,88.3,2024,1,18,3,1
Sains,Felix Goody Bag Cat Treats Mixed Grill,22.5,2024,1,18,3,1
Sains,Heinz Macaroni Cheese,5.565,2024,1,18,3,2
Sains,Bisto Reduced Salt Chicken Gravy Granules,14.7,2024,1,18,3,1
Sains,Pukka Beef Pasty,5.9,2024,1,18,3,1
Sains,Sharwood's Medium Egg Noodles,11.1,2024,1,18,3,1
Sains,Kenco Smooth Instant Coffee,35.0,2024,1,18,3,2
Sains,Naked Blue Machine Super Smoothie,7.0,2024,1,18,3,2
Sains,Monster Energy Zero Sugar,2.55,2024,1,18,3,2
Sains,Mr Muscle Oven Cleaner,13.33,2024,1,18,3,1
Sains,Sharwood's Fine Egg Noodles,11.1,2024,1,18,3,1
Sains,Schweppes Lemonade,1.3,2024,1,18,3,1
Sains,Robinsons Pressed Pear & Elderflower Fruit Cordial,6.0,2024,1,18,3,1
Sains,Monster Energy Drink,2.8666666666666667,2024,1,18,3,3
Sains,Soreen Lift Bars Raspberry & Vanilla,0.56,2024,1,18,3,1
Sains,Felix Goody Bag Cat Treats Seaside Mix,20.5,2024,1,18,3,2
Sains,Walkers Salt & Shake Multipack Crisps,11.5,2024,1,18,3,1
Sains,Quaker Oat So Simple Golden Syrup Porridge Pot,16.7,2024,1,18,3,1
Sains,Betty Crocker Chocolate Fudge Brownie Mix,7.23,2024,1,18,3,1
Sains,Very Lazy Cajun Paste,15.4,2024,1,18,3,1
Sains,Cofresh Gujarati Mix,4.0,2024,1,18,3,1
Sains,Soreen Malt Lunchbox Loaves,0.305,2024,1,18,3,2
Sains,Walkers Ready Salted Multipack Crisps,11.0,2024,1,18,3,1
Sains,Elephant Atta Medium Chapatti Flour,0.7,2024,1,18,3,1
Sains,Yakult Original,7.2,2024,1,18,3,1
Sains,Quaker Oat So Simple Original Porridge Pot,21.1,2024,1,18,3,1
Sains,Dairylea Cheese Spread,11.17,2024,1,18,3,2
Sains,Dolmio Lasagne Red Tomato Sauce,4.35,2024,1,18,3,2
Sains,Knorr Chicken Stock Cubes,15.0,2024,1,18,3,1
Sains,Napolina Olive Oil,11.45,2024,1,18,3,2
Sains,Bonne Maman Peach Conserve,7.0,2024,1,18,3,1
Sains,Metanium Nappy Rash Ointment,150.0,2024,1,18,3,1
Sains,Ben & Jerry's Caramel Chew Chew Ice Cream Tub,8.1,2024,1,18,3,1
Sains,Peperami Chorizo,29.9,2024,1,18,3,1
Sains,Urban Fruit Gently Baked Mango,26.2,2024,1,18,3,2
Sains,Blue Dragon Chow Mein Stir Fry Sauce,6.2,2024,1,18,3,1
Sains,Pip & Nut Smooth Almond Butter,16.3,2024,1,18,3,2
Sains,Reese's Peanut Butter Creme Egg,20.6,2024,1,18,3,1
Sains,Tango Orange Original Bottle,3.2,2024,1,18,3,1
Sains,Covonia Dry & Tickly Cough Linctus,20.0,2024,1,18,3,1
Sains,Cadbury Dairy Milk Whole Nut Chocolate Bar,11.2,2024,1,18,3,2
Sains,Filippo Berio Mild & Light Olive Oil,17.2,2024,1,18,3,1
Sains,Cadbury Caramilk Golden Caramel Chocolate Bar,15.0,2024,1,18,3,1
Sains,Pringles Original Sharing Crisps,12.2,2024,1,18,3,1
Sains,Blue Dragon Black Bean Stir Fry Sauce,6.2,2024,1,18,3,1
Sains,Napolina Extra Virgin Olive Oil,11.45,2024,1,18,3,2
Sains,Lurpak Unsalted Butter,10.75,2024,1,18,3,1
Sains,Soreen Lift Bars Blueberry,0.56,2024,1,18,3,1
Sains,Saint Agur Blue Cheese,14.67,2024,1,18,3,1
Sains,Arla Protein Strawberry Yogurt,5.5,2024,1,18,3,1
Sains,Innocent Apple Juice,2.2,2024,1,18,3,1
Sains,Coca-Cola Original Taste,3.4571428571428577,2024,1,18,3,7
Sains,Dorset Cereals Oat Granola Breakfast Cereal,6.0,2024,1,18,3,1
Sains,Onken Natural Set Yogurt,4.4,2024,1,18,3,1
Sains,Fanta Fruit Twist,2.45,2024,1,18,3,2
Sains,Kikkoman Tamari Gluten Free Soy Sauce,12.0,2024,1,18,3,1
Sains,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,12.8,2024,1,18,3,1
Sains,Pukka Minced Beef & Onion Pie,7.0,2024,1,18,3,1
Sains,Yutaka Japanese Rice Vinegar,14.3,2024,1,18,3,1
Sains,Nescafe Azera Americano Instant Coffee,39.3,2024,1,18,3,1
Sains,San Pellegrino Sparkling Natural Mineral Water,1.3,2024,1,18,3,1
Sains,Nizoral Anti-Dandruff Shampoo,119.2,2024,1,18,3,1
Sains,Ambrosia Devon Custard,2.5,2024,1,18,3,1
Sains,Betty Crocker Velvety Vanilla Cake Mix,7.06,2024,1,18,3,1
Sains,Rajah Chilli Powder,4.0,2024,1,18,3,1
Sains,Dolmio Pasta Bake Carbonara Pasta Sauce,5.2,2024,1,18,3,1
Sains,Cherry Blossom Shoe Polish Black,2.5,2024,1,18,3,1
Sains,Deep Heat Muscle Rescue Heat Spray,69.0,2024,1,18,3,1
Sains,Pukka All Day Breakfast Slice,10.3,2024,1,18,3,1
Sains,Walkers Smoky Bacon Multipack Crisps,11.0,2024,1,18,3,1
Sains,Dolmio Lasagne Creamy White Sauce,4.6,2024,1,18,3,2
Sains,Prymat Chicken Seasoning,13.3,2024,1,18,3,1
Sains,Peperami Firestick,29.9,2024,1,18,3,1
Sains,Pepsi Max Lime No Sugar Cola Bottle,3.5,2024,1,18,3,1
Sains,Bonne Maman Raspberry Conserve,8.9,2024,1,18,3,1
Sains,Betty Crocker Vanilla Buttercream Style Icing,7.5,2024,1,18,3,1
Sains,Betty Crocker Red Velvet Chocolate Cake Mix,7.06,2024,1,18,3,1
Sains,Rustlers All Day Breakfast Pancake Stack,15.5,2024,1,18,3,1
Sains,Walkers Meaty Variety Multipack Crisps,9.8,2024,1,18,3,1
Sains,Bisto Best Pork Gravy Granules,13.0,2024,1,18,3,1
Sains,Black Sheep Ale,4.0,2024,1,18,3,1
Sains,Blue Dragon Fish Sauce,11.7,2024,1,18,3,1
Sains,Pringles Cheese & Onion Sharing Crisps,12.2,2024,1,18,3,1
Sains,Arla Protein Chocolate Flavour Pudding,8.8,2024,1,18,3,1
Sains,Relentless Raspberry Zero Energy Drink,2.4,2024,1,18,3,1
Sains,Bonne Maman Strawberry Conserve,8.9,2024,1,18,3,1
Sains,Lee Kum Kee Panda Oyster Sauce,4.7,2024,1,18,3,1
Sains,Colgate Total Advanced Deep Clean Toothpaste,33.3,2024,1,18,3,1
Sains,Bonne Maman Hazelnut Chocolate Spread,11.0,2024,1,18,3,2
Sains,Bisto Vegetable Gravy Granules,10.5,2024,1,18,3,1
Sains,Pip & Nut Smooth Peanut Butter,6.7,2024,1,18,3,1
Sains,Innocent Tropical Juice,2.2,2024,1,18,3,1
Sains,Ocean Spray Smooth Cranberry Sauce,7.0,2024,1,18,3,1
Sains,Schweppes Pink Soda,3.1,2024,1,18,3,1
Sains,Coors,2.52,2024,1,18,3,1
Sains,Schar Gluten Free Jaffa Cakes,14.0,2024,1,18,3,1
Sains,Ginsters Peppered Steak Slice,7.4,2024,1,18,3,1
Sains,Pek Chopped Pork,8.3,2024,1,18,3,1
Sains,Ginsters Philly Cheese Steak Bake,8.5,2024,1,18,3,1
Sains,Sudafed Blocked Nose Spray,320.0,2024,1,18,3,1
Sains,Bisto Best Lamb Gravy Granules,13.0,2024,1,18,3,1
Sains,Walkers Cheese & Onion Multipack Crisps,11.0,2024,1,18,3,1
Sains,Ginsters Chicken Tikka Slice,7.4,2024,1,18,3,1
Sains,Cofresh Chilli & Lemon Bombay Mix,4.0,2024,1,18,3,1
Sains,Batchelors Original Mushy Peas,1.67,2024,1,18,3,1
Sains,Heinz Vegetable Soup,3.3,2024,1,18,3,2
Sains,Barossa Ink Shiraz,14.63,2024,1,18,3,1
Sains,Pringles Sour Cream & Onion Sharing Crisps,12.2,2024,1,18,3,1
Sains,Heinz Oxtail Soup,2.5,2024,1,18,3,1
Sains,Colman's Seafood Sauce,11.0,2024,1,18,3,1
Sains,Loyd Grossman Tomato & Chilli Pasta Sauce,5.7,2024,1,18,3,1
Sains,Pukka Vegan Sausage Roll,13.46,2024,1,18,3,1
Sains,Tropicana Pressed Apple Fruit Juice,3.3,2024,1,18,3,1
Sains,Maille Wholegrain Mustard,13.1,2024,1,18,3,1
Sains,Squeaky Bean Spanish Chorizo Style Slices,33.33,2024,1,18,3,1
Sains,Walkers Roast Chicken Multipack Crisps,11.0,2024,1,18,3,1
Sains,Pringles Paprika Sharing Crisps,12.2,2024,1,18,3,1
Sains,Walkers Prawn Cocktail Multipack Crisps,11.0,2024,1,18,3,1
Sains,Pukka Steak Slice,10.3,2024,1,18,3,1
Sains,Bisto Onion Gravy Granules,10.5,2024,1,18,3,1
Sains,Dolmio Bolognese Chunky Mushroom Pasta Sauce,3.5,2024,1,18,3,1
Sains,Betty Crocker Chocolate Fudge Icing,7.5,2024,1,18,3,1
Sains,Kenco Gold Indulgence Instant Coffee,30.8,2024,1,18,3,1
Sains,M&M's Milk Chocolate Bites Pouch Bag,13.2,2024,1,18,3,1
Sains,Haagen-Dazs Strawberry Cheesecake Ice Cream,11.6,2024,1,18,3,1
Sains,Heinz Minestrone Soup,4.3,2024,1,18,3,1
Sains,Heinz Spaghetti Hoops in Tomato Sauce,1.88,2024,1,18,3,1
Sains,Ginsters Chicken & Mushroom Slice,7.4,2024,1,18,3,1
Sains,Rustlers All Day Breakfast Sausage Muffin,9.7,2024,1,18,3,1
Sains,Colman's Tartare Sauce,11.8,2024,1,18,3,1
Sains,Benylin Dry & Tickly Cough Syrup,31.67,2024,1,18,3,1
Sains,Filippo Berio Extra Virgin Olive Oil,17.2,2024,1,18,3,1
Sains,Maynards Bassetts Jelly Babies,9.1,2024,1,18,3,1
Sains,McCain Potato Smiles,5.51,2024,1,18,3,1
Sains,Bonne Maman Apricot Conserve,8.9,2024,1,18,3,1
Sains,HP Brown Sauce,9.0,2024,1,18,3,1
Sains,Dolmio Bolognese Smooth Tomato Pasta Sauce,3.6,2024,1,18,3,2
Sains,Bombay Sapphire Gin & Tonic,9.2,2024,1,18,3,1
Sains,Pringles Salt & Vinegar Sharing Crisps,12.2,2024,1,18,3,1
Sains,Pukka Pepperoni Pizza Slice,10.3,2024,1,18,3,1
Sains,Betty Crocker Tempting Chocolate Cake Mix,7.1,2024,1,18,3,1
Sains,Knorr Beef Stock Cubes,15.0,2024,1,18,3,1
