supermarket,unit_price,unit,names,date,category,own_brand,Morrisons_price,Tesco_price,Sains_price
ASDA,15.0,kg,Cadbury Caramilk Golden Caramel Chocolate Bar,20240110,food_cupboard,False,20.3,13.633333333333333,15.0
ASDA,13.3,kg,Walkers Classic Variety Multipack Crisps,20240110,food_cupboard,False,10.5,10.65,10.433333333333334
ASDA,7.9,kg,Blue Dragon Satay Stir Fry Sauce,20240110,free-from,False,7.92,7.9,6.2
ASDA,20.0,kg,Felix Goody Bag Cat Treats Mixed Grill,20240110,pets,False,22.5,18.33,22.5
ASDA,21.9,kg,Quorn Vegan Chicken Free Slices,20240110,fresh_food,False,15.0,26.0,17.5
ASDA,4.6,kg,Cofresh Chilli & Lemon Bombay Mix,20240110,food_cupboard,False,5.0,3.0,4.0
ASDA,66.7,l,Colgate Total Advanced Deep Clean Toothpaste,20240110,drinks,False,28.0,59.35,18.4
ASDA,27.1,kg,Properchips Barbecue Lentil Chips,20240110,food_cupboard,False,23.5,50.0,20.200000000000006
ASDA,5.0,kg,Ambrosia Light Rice Pudding,20240110,food_cupboard,False,5.0,6.3,5.9
ASDA,0.4,unit,Maltesers Cake Bars,20240110,bakery,False,0.4,0.46,0.45
ASDA,1.5,kg,Salaam Basmati Rice,20240110,food_cupboard,False,2.1,2.2,1.7
ASDA,10.0,kg,Anchor Salted Butter,20240110,food_cupboard,False,10.0,10.0,8.0
ASDA,3.7,kg,Dolmio Bolognese Smooth Tomato Pasta Sauce,20240110,food_cupboard,False,3.7,4.3,3.6
ASDA,10.3,kg,Pukka Pepperoni Pizza Slice,20240110,fresh_food,False,7.3,10.3,7.4
ASDA,13.9,kg,Walkers Salt & Shake Multipack Crisps,20240110,food_cupboard,False,15.3,13.5,11.5
ASDA,7.0,kg,Morliny Frankfurters,20240110,food_cupboard,False,7.1,7.1,7.0
ASDA,8.5,kg,Lurpak Slightly Salted Butter,20240110,food_cupboard,False,8.5,10.75,10.75
ASDA,2.5,kg,Ambrosia Devon Custard,20240110,food_cupboard,False,6.3,4.2,2.5
ASDA,4.6,kg,Cofresh London Mix,20240110,food_cupboard,False,4.7,3.0,4.0
ASDA,4.2,kg,Heinz Oxtail Soup,20240110,food_cupboard,False,4.2,4.2,2.5
ASDA,5.0,kg,Fullgreen Riced Cauliflower & Broccoli,20240110,free-from,False,7.5,10.0,7.5
ASDA,10.0,kg,Pringles Salt & Vinegar Sharing Crisps,20240110,food_cupboard,False,12.2,11.7,12.2
ASDA,2.5,l,Relentless Raspberry Zero Energy Drink,20240110,drinks,False,2.0,2.5,2.4
ASDA,8.0,kg,Rajah Haldi Ground Turmeric,20240110,food_cupboard,False,10.0,5.0,4.5
ASDA,10.0,kg,Tilda Kids Sunshine Vegetable Rice,20240110,food_cupboard,False,10.0,10.0,10.0
ASDA,10.0,kg,Pringles Prawn Cocktail Sharing Crisps,20240110,food_cupboard,False,12.2,12.2,12.2
ASDA,13.0,kg,Very Lazy Cajun Paste,20240110,free-from,False,11.5,15.0,15.4
ASDA,10.0,kg,Pringles Cheese & Onion Sharing Crisps,20240110,food_cupboard,False,12.2,12.2,12.2
ASDA,2.7,l,Naked Blue Machine Super Smoothie,20240110,drinks,False,2.7,5.3,5.6999999999999975
ASDA,6.5,kg,Swizzels Luscious Lollies,20240110,food_cupboard,False,6.5,5.7,7.1
ASDA,4.2,kg,Heinz Vegetable Soup,20240110,food_cupboard,False,4.2,4.2,3.3
ASDA,4.59,kg,Birds Eye Petits Pois,20240110,frozen,False,3.74,3.8,4.125
ASDA,8.8,l,Johnson's Soothing Vapour Bath,20240110,health_products,False,5.7,8.8,7.5
ASDA,1.4,l,Fanta Lemon,20240110,free-from,False,1.0,1.2,2.25
ASDA,8.5,kg,Lurpak Unsalted Butter,20240110,fresh_food,False,8.5,10.75,10.75
ASDA,4.2,kg,Heinz Lentil Soup,20240110,food_cupboard,False,4.2,4.2,4.3
ASDA,4.2,kg,Heinz Minestrone Soup,20240110,food_cupboard,False,4.2,4.2,4.3
ASDA,3.5,kg,Dolmio Bolognese Chunky Mushroom Pasta Sauce,20240110,food_cupboard,False,3.7,5.0,3.5
ASDA,4.27,kg,Birds Eye Garden Peas,20240110,frozen,False,2.5,3.526666666666667,3.616666666666666
ASDA,2.53,l,Coors,20240110,drinks,False,2.56,2.455,2.52
ASDA,13.0,kg,Prymat Chicken Seasoning,20240110,food_cupboard,False,13.0,13.0,13.3
ASDA,3.6,kg,Dolmio Pasta Bake Carbonara Pasta Sauce,20240110,food_cupboard,False,5.2,5.2,5.2
ASDA,8.8,kg,Arla Protein Chocolate Flavour Pudding,20240110,fresh_food,False,8.8,8.8,6.3
ASDA,4.2,kg,Heinz French Onion Soup,20240110,food_cupboard,False,4.2,4.2,4.3
ASDA,4.39,kg,Heinz Spaghetti Hoops in Tomato Sauce,20240110,food_cupboard,False,4.39,3.35,1.88
ASDA,11.0,kg,Yeo Valley Organic Salted Butter,20240110,food_cupboard,False,13.75,12.0,14.25
ASDA,4.2,kg,Heinz Chicken Noodle Soup,20240110,food_cupboard,False,4.2,4.2,2.5
ASDA,4.2,kg,Heinz Broccoli & Stilton Soup,20240110,food_cupboard,False,4.2,4.2,4.3
ASDA,7.1,l,Yakult Original,20240110,drinks,False,5.6,7.12,7.2
ASDA,4.2,kg,Heinz Spicy Parsnip Soup,20240110,food_cupboard,False,4.2,4.2,4.3
ASDA,11.2,l,Haagen-Dazs Vanilla Ice Cream,20240110,food_cupboard,False,8.2,11.7,11.2
ASDA,9.2,kg,Bonne Maman Strawberry Conserve,20240110,food_cupboard,False,6.3,9.6,8.9
ASDA,10.5,kg,Walkers Meaty Variety Multipack Crisps,20240110,food_cupboard,False,10.5,10.5,9.8
ASDA,1.7,l,Schweppes Tonic Water,20240110,drinks,False,3.1,2.45,3.1
ASDA,19.0,kg,Felix Goody Bag Cat Treats Original Mix,20240110,pets,False,22.5,18.33,20.5
ASDA,42.4,l,Cetaphil Oily Skin Cleanser,20240110,health_products,False,31.8,42.4,28.6
ASDA,13.3,kg,Walkers Roast Chicken Multipack Crisps,20240110,food_cupboard,False,14.7,13.0,11.0
ASDA,22.6,kg,Quaker Oat So Simple Golden Syrup Porridge Pot,20240110,food_cupboard,False,22.6,22.8,16.7
ASDA,28.7,kg,Quaker Oat So Simple Original Porridge Pot,20240110,food_cupboard,False,28.7,28.9,21.1
ASDA,13.0,kg,Quaker Oat So Simple Original Porridge Sachets,20240110,food_cupboard,False,12.9,13.0,10.0
ASDA,7.9,kg,Deliciously Ella Nutty Granola,20240110,food_cupboard,False,7.6,10.0,10.0
ASDA,7.8,kg,Kellogg's Special K Oats & Honey Cereal,20240110,food_cupboard,False,5.9,7.9,6.0
ASDA,4.3,l,Red Bull Energy Drink,20240109,drinks,False,4.5,4.799999999999999,5.166666666666667
ASDA,20.0,kg,Felix Goody Bag Cat Treats Original Mix,20240109,pets,False,19.0,18.33,20.5
ASDA,13.33,l,Mr Muscle Oven Cleaner,20240109,household,False,13.33,10.0,13.33
ASDA,9.2,kg,Bonne Maman Strawberry Conserve,20240109,food_cupboard,False,20.0,9.6,8.9
ASDA,15.88,kg,Paxo Sage & Onion Stuffing Mix,20240109,food_cupboard,False,15.88,12.7,13.283333333333333
ASDA,2.2,l,Innocent Apple Juice,20240109,drinks,False,2.2,3.15,3.3
ASDA,13.5,kg,Blue Dragon Thai Green Curry Paste,20240109,food_cupboard,False,13.5,13.5,13.5
ASDA,35.0,l,Benylin Dry & Tickly Cough Syrup,20240109,health_products,False,32.7,33.35,33.835
ASDA,10.5,kg,Walkers Meaty Variety Multipack Crisps,20240109,food_cupboard,False,10.5,10.5,9.8
ASDA,11.2,l,Haagen-Dazs Salted Caramel Ice Cream,20240109,food_cupboard,False,8.2,11.7,11.2
ASDA,1.7,l,Schweppes Tonic Water,20240109,drinks,False,3.1,2.45,3.1
ASDA,4.7,kg,Heinz Seriously Good Mayonnaise,20240109,food_cupboard,False,3.9,4.4,6.466666666666666
ASDA,4.9,kg,Heinz Tomato Ketchup,20240109,food_cupboard,False,5.0,3.9,5.7333333333333325
ASDA,13.5,kg,Blue Dragon Thai Red Curry Paste,20240109,food_cupboard,False,13.5,13.5,13.5
ASDA,5.5,kg,Whole Earth Smooth Peanut Butter,20240109,free-from,False,6.79,8.35,7.7
ASDA,4.6,kg,Cofresh Gujarati Mix,20240109,food_cupboard,False,4.7,3.0,4.0
ASDA,4.5,unit,Cherry Blossom Shoe Care Brush Set,20240109,household,False,4.5,4.2,4.25
ASDA,3.4,l,Fanta Orange Zero,20240109,drinks,False,1.0,2.2,1.2999999999999998
ASDA,4.9,kg,Heinz Seriously Good Light Mayonnaise,20240109,food_cupboard,False,3.7,4.9,6.4
ASDA,14.7,kg,Bisto Chicken Gravy Granules,20240109,food_cupboard,False,10.5,13.566666666666668,11.066666666666668
ASDA,2.2,l,Innocent Tropical Juice,20240109,drinks,False,2.2,3.15,3.3
ASDA,3.4,l,Fanta Fruit Twist,20240109,fresh_food,False,1.4,1.0,2.45
ASDA,43.75,kg,Cherry Blossom Shoe Polish Black,20240109,household,False,50.0,31.2,2.5
ASDA,4.08,kg,Bakers Meaty Meals Adult Small Dry Dog Food Beef,20240109,pets,False,3.49,4.0,3.85
ASDA,9.7,kg,Bonne Maman Raspberry Conserve,20240109,food_cupboard,False,9.7,9.6,8.9
ASDA,17.0,l,Filippo Berio Extra Virgin Olive Oil,20240109,food_cupboard,False,15.0,14.033333333333333,17.2
ASDA,9.3,kg,Schar Gluten Free Jaffa Cakes,20240109,food_cupboard,False,9.3,9.3,14.0
ASDA,3.0,l,Coca-Cola Original Taste,20240109,fresh_food,False,3.4,3.1285714285714286,3.2750000000000004
ASDA,14.7,kg,Bisto Vegetable Gravy Granules,20240109,free-from,False,10.5,16.3,10.5
ASDA,7.1,kg,Betty Crocker Velvety Vanilla Cake Mix,20240109,food_cupboard,False,7.0,7.1,7.06
ASDA,7.1,l,Yakult Balance,20240109,fresh_food,False,5.6,7.1,7.2
ASDA,12.5,kg,Princes Corned Beef,20240109,fresh_food,False,10.3,12.166666666666664,11.933333333333332
ASDA,6.0,l,Robinsons Pressed Pear & Elderflower Fruit Cordial,20240109,free-from,False,6.0,6.0,6.0
ASDA,8.0,l,Bottlegreen Elderflower Cordial,20240109,drinks,False,8.5,8.5,8.5
ASDA,66.0,l,Bulldog Sensitive Moisturiser,20240109,health_products,False,66.0,70.0,66.0
ASDA,1.7,l,Schweppes Slimline Tonic Water,20240109,drinks,False,3.1,2.45,3.1
ASDA,10.3,kg,Pukka Chicken & Bacon Slice,20240109,fresh_food,False,7.3,10.3,7.4
ASDA,9.7,kg,Bonne Maman Wild Blueberry Conserve,20240109,food_cupboard,False,9.7,9.7,9.7
ASDA,12.6,kg,Gressingham Duck Fat,20240109,fresh_food,False,9.96,12.6,12.0
ASDA,13.5,kg,Pukka Vegan Sausage Roll,20240109,fresh_food,False,13.5,13.5,9.61
ASDA,9.2,kg,Bonne Maman Apricot Conserve,20240109,food_cupboard,False,8.9,9.6,8.9
ASDA,7.7,kg,Colman's Bramley Apple Sauce,20240109,food_cupboard,False,11.0,11.0,11.0
ASDA,1.8,l,Ocean Spray Cranberry Classic Juice Drink,20240109,drinks,False,1.8,1.6,3.7
ASDA,4.39,kg,Heinz Spaghetti Hoops in Tomato Sauce,20240109,food_cupboard,False,4.39,3.35,1.88
ASDA,7.06,kg,Betty Crocker Red Velvet Chocolate Cake Mix,20240109,food_cupboard,False,7.0,7.1,7.06
ASDA,1.7,l,Schweppes Pink Soda,20240109,drinks,False,1.9,1.8,3.1
ASDA,12.2,kg,Goodfella's Gluten Free Margherita Pizza,20240109,fresh_food,False,12.2,11.43,11.43
ASDA,14.0,l,Yutaka Japanese Rice Vinegar,20240109,food_cupboard,False,15.7,14.7,14.3
ASDA,49.2,kg,Sudocrem Antiseptic Healing Cream,20240109,health_products,False,28.0,38.66666666666666,35.30000000000001
ASDA,3.4,l,Dr Pepper Zero,20240109,fresh_food,False,1.0,2.2,1.2
ASDA,14.1,kg,Peperami Pizza Buns Original,20240109,fresh_food,False,17.2,17.2,17.5
ASDA,9.3,kg,Pukka Minced Beef & Onion Pie,20240109,fresh_food,False,5.8,2.0,9.3
ASDA,0.7,l,Schweppes Slimline Lemonade,20240109,drinks,False,0.7,0.7,1.3
ASDA,3.3,l,Shaken Udder Chocolush Milkshake,20240109,drinks,False,3.27,4.8,3.75
ASDA,3.0,l,Coca-Cola Zero Sugar,20240109,drinks,False,1.0,2.2750000000000004,2.6
ASDA,10.0,kg,Pringles Sour Cream & Onion Sharing Crisps,20240109,food_cupboard,False,10.0,11.7,12.2
ASDA,0.7,l,Schweppes Lemonade,20240109,free-from,False,1.3,2.7,1.3
ASDA,3.07,kg,McCain Crispy French Fries,20240109,frozen,False,2.77,3.56,3.315
ASDA,2.87,kg,Bakers Meaty Meals Adult Dry Dog Food Chicken,20240109,pets,False,3.49,2.87,3.33
ASDA,5.53,kg,Sharwood's Medium Egg Noodles,20240109,food_cupboard,False,5.53,8.85,11.1
ASDA,8.8,kg,Colman's Horseradish Sauce,20240109,food_cupboard,False,12.5,12.5,12.5
ASDA,11.5,kg,Ginsters Peppered Steak Slice,20240109,fresh_food,False,11.7,11.5,11.5
ASDA,12.3,kg,Cadbury Dairy Milk Chocolate Bar,20240109,food_cupboard,False,12.2,12.3,12.46
ASDA,9.3,l,Lee Kum Kee Premium Dark Soy Sauce,20240109,food_cupboard,False,9.9,7.3,4.6
ASDA,11.2,l,Haagen-Dazs Vanilla Ice Cream,20240109,frozen,False,8.2,11.7,11.2
ASDA,2.4,l,Monster Energy Drink,20240109,drinks,False,2.5,3.25,2.8666666666666667
ASDA,3.2,l,Bundaberg Ginger Beer,20240109,drinks,False,3.0,4.05,3.3
ASDA,3.3,l,Shaken Udder Vanillalicious Milkshake,20240109,drinks,False,4.82,3.3,3.75
ASDA,8.06,kg,Rustlers All Day Breakfast Sausage Muffin,20240109,drinks,False,14.1,11.94,9.7
ASDA,9.7,kg,Bonne Maman Black Cherry Conserve,20240109,food_cupboard,False,9.7,9.7,9.7
ASDA,3.0,kg,Clover Spread,20240109,fresh_food,False,4.9,4.0,3.75
ASDA,13.3,kg,Maille Wholegrain Mustard,20240109,food_cupboard,False,13.3,13.1,13.1
ASDA,6.5,kg,HP Brown Sauce,20240109,food_cupboard,False,5.8,5.8,9.0
ASDA,3.1,l,Pepsi Max No Sugar Cola Bottle,20240109,free-from,False,1.0,1.7666666666666668,3.5
ASDA,11.6,l,Haagen-Dazs Strawberry Cheesecake Ice Cream,20240109,food_cupboard,False,11.7,11.7,8.1
ASDA,15.4,kg,Dr. Oetker Liquid Glucose,20240109,food_cupboard,False,15.4,15.4,8.9
ASDA,3.5,l,Tropicana Pure Orange & Mango Fruit Juice,20240109,fresh_food,False,2.3,2.7,4.3
ASDA,7.7,kg,Pek Chopped Pork,20240109,fresh_food,False,11.7,7.7,8.3
ASDA,7.7,kg,Colman's Seafood Sauce,20240109,food_cupboard,False,11.0,11.0,11.0
ASDA,14.7,kg,Bisto Reduced Salt Chicken Gravy Granules,20240109,food_cupboard,False,10.5,16.3,14.7
ASDA,9.3,l,Lee Kum Kee Premium Light Soy Sauce,20240109,food_cupboard,False,7.0,7.3,4.6
ASDA,6.2,l,Blue Dragon Coconut Milk,20240109,food_cupboard,False,6.2,6.25,4.4
ASDA,6.0,l,Robinsons Crushed Lime & Mint Fruit Cordial,20240109,drinks,False,6.0,6.0,6.0
ASDA,2.05,l,Relentless Origin Energy Drink,20240109,drinks,False,2.0,2.25,2.2
ASDA,9.2,kg,Bonne Maman Blackcurrant Conserve,20240109,food_cupboard,False,8.9,9.6,8.9
ASDA,11.5,kg,Ginsters Chicken & Mushroom Slice,20240109,fresh_food,False,11.7,11.5,11.5
ASDA,3.4,l,Monster Energy Zero Sugar,20240109,fresh_food,False,2.3,3.0,2.55
ASDA,1.4,l,San Pellegrino Sparkling Natural Mineral Water,20240109,drinks,False,1.1,1.8666666666666665,1.3
ASDA,4.7,kg,Lee Kum Kee Panda Oyster Sauce,20240109,food_cupboard,False,4.7,4.7,4.7
ASDA,6.8,kg,Loyd Grossman Tomato & Chilli Pasta Sauce,20240109,food_cupboard,False,8.5,7.15,5.7
ASDA,7.9,kg,Blue Dragon Sweet & Sour Stir Fry Sauce,20240109,free-from,False,7.9,7.9,6.2
ASDA,0.38,unit,Soreen Lift Bars Raspberry & Vanilla,20240109,free-from,False,13.4,14.6,0.56
ASDA,1.0,l,Fanta Orange,20240109,drinks,False,1.0,2.24,2.08
ASDA,5.53,kg,Sharwood's Fine Egg Noodles,20240109,food_cupboard,False,5.53,8.85,11.1
ASDA,23.8,kg,Knorr Beef Stock Cubes,20240109,food_cupboard,False,15.0,23.8,15.0
ASDA,6.8,kg,Loyd Grossman Tomato & Basil Pasta Sauce,20240109,food_cupboard,False,8.5,7.15,5.7
ASDA,4.59,kg,Birds Eye Petits Pois,20240109,frozen,False,3.74,3.8,4.125
ASDA,8.6,kg,Betty Crocker Peanut Butter Brownie Mix,20240109,food_cupboard,False,8.57,8.57,8.6
ASDA,5.4,kg,Lyle's Golden Syrup,20240109,food_cupboard,False,2.8,4.45,4.333333333333333
ASDA,6.9,kg,Ginsters Chicken & Bacon Pasty,20240109,fresh_food,False,6.9,10.8,6.9
ASDA,3.5,kg,Clover Light Spread,20240109,fresh_food,False,4.9,4.8,3.75
ASDA,13.0,kg,Bisto Best Chicken Gravy Granules,20240109,food_cupboard,False,17.4,17.8,12.65
ASDA,13.3,kg,Bisto Onion Gravy Granules,20240109,food_cupboard,False,10.5,16.3,10.5
ASDA,11.2,l,Haagen-Dazs Belgian Chocolate Ice Cream,20240109,food_cupboard,False,8.2,11.7,11.2
ASDA,9.2,kg,Bonne Maman Peach Conserve,20240109,food_cupboard,False,8.9,9.6,7.0
ASDA,15.6,kg,Pip & Nut Smooth Almond Butter,20240109,food_cupboard,False,15.6,20.0,16.3
ASDA,13.3,kg,Walkers Cheese & Onion Multipack Crisps,20240109,food_cupboard,False,14.7,11.75,11.0
ASDA,3.4,l,Coca-Cola Zero Sugar Cherry,20240109,fresh_food,False,1.6,2.15,3.5
ASDA,2.6,l,Tiger Energy Drink,20240109,drinks,True,3.2,2.6,2.8
ASDA,11.5,kg,Ginsters Chicken Tikka Slice,20240109,fresh_food,False,11.7,11.5,11.5
ASDA,400.0,kg,Canescool Soothing Cream Gel,20240109,health_products,False,400.0,400.0,403.3
ASDA,66.7,l,Colgate Total Advanced Deep Clean Toothpaste,20240109,household,False,28.0,59.35,18.4
ASDA,11.2,kg,Cadbury Dairy Milk Caramel Chocolate Bar,20240109,food_cupboard,False,11.3,10.8,11.2
ASDA,7.9,kg,Blue Dragon Chow Mein Stir Fry Sauce,20240109,food_cupboard,False,7.9,7.9,6.2
ASDA,13.3,kg,Walkers Prawn Cocktail Multipack Crisps,20240109,food_cupboard,False,14.7,13.0,11.0
ASDA,2.75,unit,Mr Kipling Manor House Cake,20240109,bakery,False,3.0,8.5,8.46
ASDA,1.3,l,Pepsi Max Lime No Sugar Cola Bottle,20240109,drinks,False,1.0,1.7666666666666668,3.5
ASDA,30.0,kg,Kenco Rich Instant Coffee,20240109,drinks,False,30.0,31.2,35.0
ASDA,10.2,kg,French's Classic Yellow Mustard,20240109,food_cupboard,False,10.2,7.2,10.2
ASDA,11.3,kg,Wagamama Katsu Curry Meal Kit,20240109,food_cupboard,False,11.3,18.42,18.4
ASDA,6.4,kg,Jordans Frusli Juicy Red Berry Chewy Cereal Bars,20240109,food_cupboard,False,8.3,11.1,12.8
ASDA,6.3,kg,Aunt Bessie's Jam Roly Poly,20240109,frozen,False,8.3,6.7,6.7
ASDA,2.5,kg,Onken Natural Set Yogurt,20240109,fresh_food,False,2.0,3.2,2.8
ASDA,30.0,kg,Kenco Smooth Instant Coffee,20240109,drinks,False,30.0,31.2,35.0
ASDA,2.0,l,Tropicana Pressed Apple Fruit Juice,20240109,drinks,False,2.2,2.7,2.2
ASDA,58.3,kg,Kiddylicious Veggie Straws,20240109,baby_products,False,65.8,64.58500000000001,58.63333333333333
ASDA,13.3,kg,Walkers Ready Salted Multipack Crisps,20240109,food_cupboard,False,14.7,11.75,11.0
ASDA,3.7,l,Coca-Cola Cherry,20240109,fresh_food,False,1.4,1.7,2.85
ASDA,4.27,kg,Birds Eye Garden Peas,20240109,frozen,False,4.0,3.5266666666666664,3.616666666666666
ASDA,21.33,l,Oust All Purpose Descaler,20240109,household,False,22.67,21.33,22.0
ASDA,1.3,l,Pepsi Max Lime No Sugar Cola Cans,20240109,drinks,False,1.5,1.5,1.7
ASDA,9.6,kg,Princes Reduced Salt Corned Beef,20240109,fresh_food,False,10.3,10.3,10.3
ASDA,10.3,kg,Pukka Steak Slice,20240109,fresh_food,False,7.3,10.3,7.4
ASDA,1.4,l,Buxton Still Natural Mineral Water,20240109,fresh_food,False,0.5,0.7,0.5
ASDA,1.67,kg,Elephant Atta Medium Chapatti Flour,20240109,food_cupboard,False,0.7,0.97,1.0
ASDA,5.5,kg,Arla Protein Strawberry Yogurt,20240109,fresh_food,False,7.2,6.2,5.5
ASDA,116.7,l,Nizoral Anti-Dandruff Shampoo,20240109,health_products,False,108.3,116.7,119.2
ASDA,333.3,l,Sudafed Blocked Nose Spray,20240109,health_products,False,366.7,320.0,320.0
ASDA,9.0,kg,Rajah Chilli Powder,20240109,food_cupboard,False,10.0,5.0,4.5
ASDA,2.8,kg,Yeo Valley Organic Strawberry Yogurt,20240109,fresh_food,False,2.8,5.7,5.0
ASDA,7.3,l,Jimmy's Iced Coffee Mocha,20240109,fresh_food,False,4.0,7.3,7.6
ASDA,11.3,l,Lea & Perrins Worcestershire Sauce,20240109,food_cupboard,False,10.3,10.5,10.8
ASDA,8.3,kg,Pukka Beef Pasty,20240109,fresh_food,False,5.9,8.3,8.3
ASDA,4.41,kg,McCain Potato Smiles,20240109,frozen,False,5.48,5.51,4.41
ASDA,10.0,kg,Anchor Salted Butter,20240109,food_cupboard,False,10.0,10.0,8.0
ASDA,4.0,kg,Tilda Pure Basmati Rice,20240109,food_cupboard,False,2.6,4.9,4.04
ASDA,10.0,l,Bulldog Skincare Original Shower Gel,20240109,health_products,False,10.0,10.7,10.0
ASDA,42.4,l,Cetaphil Gentle Skin Cleanser,20240109,health_products,False,31.8,46.6,28.6
ASDA,7.3,l,Jimmy's Iced Coffee Original,20240109,fresh_food,False,4.0,7.3,7.6
ASDA,14.7,kg,Bisto Reduced Salt Gravy Granules,20240109,food_cupboard,False,10.5,13.7,11.6
ASDA,11.2,kg,Cadbury Dairy Milk Whole Nut Chocolate Bar,20240109,food_cupboard,False,11.1,11.1,11.2
ASDA,15.6,kg,Lavazza Qualita Rossa Coffee Beans,20240109,drinks,False,15.8,15.7,15.0
ASDA,23.8,kg,Knorr Chicken Stock Cubes,20240109,food_cupboard,False,24.9,19.4,15.0
ASDA,2.2,l,Fruit Shoot Summer Fruits Kids Juice Drink,20240109,drinks,False,2.5,2.35,2.05
ASDA,155.0,kg,Metanium Nappy Rash Ointment,20240109,health_products,False,155.0,155.0,150.0
ASDA,13.3,kg,Walkers Roast Chicken Multipack Crisps,20240109,food_cupboard,False,14.7,13.0,11.0
ASDA,42.4,l,Cetaphil Oily Skin Cleanser,20240109,health_products,False,31.8,42.4,28.6
ASDA,8.5,kg,Lurpak Slightly Salted Butter,20240109,food_cupboard,False,8.5,10.75,10.75
ASDA,3.7,kg,Dolmio Lasagne Red Tomato Sauce,20240109,food_cupboard,False,5.0,3.6,4.35
ASDA,3.1,l,Pepsi Max Cherry No Sugar Cola Bottle,20240109,fresh_food,False,1.0,1.7666666666666668,3.5
ASDA,3.1,l,Diet Pepsi Cola Bottle,20240109,fresh_food,False,1.0,0.9,3.5
ASDA,7.0,kg,Heinz Spaghetti Bolognese,20240109,food_cupboard,False,4.98,5.0,5.565
ASDA,5.3,kg,Maggi Authentic Indian Tamarind Sauce,20240109,food_cupboard,False,4.1,5.3,5.3
ASDA,13.0,kg,Bisto Best Lamb Gravy Granules,20240109,food_cupboard,False,17.4,17.8,13.0
ASDA,2.2,l,Fruit Shoot Orange Kids Juice Drink,20240109,drinks,False,1.6,2.1333333333333333,2.275
ASDA,215.0,l,Durex Play Silicone Based Perfect Glide Lubricant Gel,20240109,health_products,False,210.0,215.0,160.0
ASDA,13.3,kg,Walkers Salt & Vinegar Multipack Crisps,20240109,food_cupboard,False,14.7,13.0,11.0
ASDA,10.0,kg,Pringles Original Sharing Crisps,20240109,free-from,False,10.0,11.7,12.2
ASDA,7.2,kg,Betty Crocker Chocolate Fudge Brownie Mix,20240109,food_cupboard,False,7.2,7.23,7.23
ASDA,7.9,kg,Blue Dragon Black Bean Stir Fry Sauce,20240109,food_cupboard,False,7.9,7.9,6.2
ASDA,6.3,kg,Pip & Nut Smooth Peanut Butter,20240109,food_cupboard,False,6.7,10.3,6.7
ASDA,20.6,kg,Reese's Peanut Butter Creme Egg,20240109,fresh_food,False,20.6,17.6,20.6
ASDA,7.0,kg,Heinz Macaroni Cheese,20240109,food_cupboard,False,4.98,5.0,5.565
ASDA,0.25,unit,Soreen Malt Lunchbox Loaves,20240109,bakery,False,0.25,4.325,0.305
ASDA,6.3,kg,Pip & Nut Crunchy Peanut Butter,20240109,food_cupboard,False,6.7,10.3,6.75
ASDA,3.4,kg,Vitalite Dairy Free Spread,20240109,fresh_food,False,3.0,4.0,3.0
ASDA,2.2,l,Fruit Shoot Apple Kids Juice Drink,20240109,drinks,False,1.6,2.2,1.6
ASDA,30.0,l,Covonia Dry & Tickly Cough Linctus,20240109,health_products,False,31.7,26.65,25.0
ASDA,10.0,kg,Pringles Paprika Sharing Crisps,20240109,food_cupboard,False,10.0,12.2,12.2
ASDA,1.35,kg,Laila Basmati Rice,20240109,food_cupboard,False,1.4,2.1666666666666665,2.1666666666666665
ASDA,2.7,l,Naked Green Machine Super Smoothie,20240109,drinks,False,2.7,5.3,5.6999999999999975
ASDA,7.9,l,Halo Top Sea Salt Caramel Ice Cream,20240109,food_cupboard,False,7.93,11.4,7.9
ASDA,19.0,kg,Felix Goody Bag Cat Treats Seaside Mix,20240109,pets,False,22.5,15.415,20.5
ASDA,12.0,kg,M&M's Milk Chocolate Bites Pouch Bag,20240109,food_cupboard,False,14.8,11.9,13.2
ASDA,88.3,kg,Kiddylicious Banana & Pumpkin Melty Buttons,20240109,baby_products,False,73.3,116.67,88.3
ASDA,13.3,kg,Walkers Smoky Bacon Multipack Crisps,20240109,food_cupboard,False,14.7,13.0,11.0
ASDA,3.6,l,Monster Energy Drink Pacific Punch,20240109,fresh_food,False,2.5,2.9,2.5
ASDA,10.0,kg,Betty Crocker Chocolate Chip Cookie Mix,20240109,food_cupboard,False,9.9,10.0,10.0
ASDA,7.9,kg,Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce,20240109,food_cupboard,False,7.9,7.9,6.2
ASDA,13.3,kg,Walkers Classic Variety Multipack Crisps,20240109,food_cupboard,False,10.5,10.65,10.433333333333334
ASDA,20.0,kg,Felix Goody Bag Cat Treats Mixed Grill,20240109,pets,False,22.5,18.33,22.5
ASDA,8.3,kg,Colman's Tartare Sauce,20240109,food_cupboard,False,11.8,11.8,11.8
ASDA,12.0,kg,Bonne Maman Hazelnut Chocolate Spread,20240109,food_cupboard,False,12.0,13.0,11.0
ASDA,8.5,kg,Lurpak Unsalted Butter,20240109,food_cupboard,False,8.5,10.75,10.75
ASDA,17.0,l,Filippo Berio Mild & Light Olive Oil,20240109,food_cupboard,False,13.0,15.1,17.2
ASDA,12.0,l,Napolina Extra Virgin Olive Oil,20240109,food_cupboard,False,12.0,10.9,11.45
